CONTAINER ID   NAME                             CPU %     MEM USAGE / LIMIT     MEM %     NET I/O           BLOCK I/O     PIDS
3acb6bc9879c   ca.org1.example.com                       0.00%     12.27MiB / 15.63GiB   0.08%     3.69kB / 5.89kB   0B / 446kB    9
c856b14606c6   ca.org2.example.com                       0.00%     12.45MiB / 15.63GiB   0.08%     3.7kB / 5.9kB     0B / 446kB    9
d92652407083   couchdb.peer0.org2.example.com            1.37%     42.86MiB / 15.63GiB   0.27%     42.7kB / 48.1kB   0B / 1.02MB   45
CONTAINER ID   NAME                                      CPU %     MEM USAGE / LIMIT     MEM %     NET I/O           BLOCK I/O     PIDS
e78823771570   dev-peer0.org1.example.com-smallbank-v0   0.00%     9.301MiB / 2GiB       0.45%     4.02kB / 2.5kB    0B / 0B       9
5ca6138db667   dev-peer0.org2.example.com-smallbank-v0   0.00%     9.246MiB / 2GiB       0.45%     3.93kB / 2.31kB   0B / 0B       7
91df6f4bf27d   dev-peer0.org1.example.com-simple-v0      0.00%     9.246MiB / 2GiB       0.45%     4.17kB / 2.31kB   0B / 0B       8
7521e3ac8eec   dev-peer0.org2.example.com-simple-v0      0.00%     9.277MiB / 2GiB       0.45%     4.19kB / 2.37kB   0B / 0B       9
a643e3353de0   dev-peer0.org2.example.com-drm-v0         0.00%     9.238MiB / 2GiB       0.45%     4.65kB / 2.65kB   0B / 0B       8
9a4d724dc6d5   dev-peer0.org1.example.com-drm-v0         0.00%     9.309MiB / 2GiB       0.45%     4.66kB / 2.7kB    0B / 0B       9
1cc739afcf24   dev-peer0.org2.example.com-marbles-v0     0.00%     7.309MiB / 2GiB       0.36%     4.98kB / 3.06kB   0B / 0B       9
8696ac548f28   dev-peer0.org1.example.com-marbles-v0     0.00%     9.281MiB / 2GiB       0.45%     5.07kB / 2.99kB   0B / 0B       9
9b029dc86e8f   peer0.org1.example.com                    1.22%     166.1MiB / 15.63GiB   1.04%     152kB / 84.1kB    0B / 283kB    14
11ca95eb8372   peer0.org2.example.com                    1.45%     141.8MiB / 15.63GiB   0.89%     141kB / 78.2kB    0B / 283kB    14
bd60e2a54b27   orderer0.example.com                      0.07%     18.27MiB / 15.63GiB   0.11%     40kB / 73.4kB     0B / 209kB    14
b7229fbfee96   couchdb.peer0.org1.example.com            0.65%     43MiB / 15.63GiB      0.27%     43.9kB / 54kB     0B / 1.02MB   45
3acb6bc9879c   ca.org1.example.com                       0.00%     12.27MiB / 15.63GiB   0.08%     3.69kB / 5.89kB   0B / 446kB    9
c856b14606c6   ca.org2.example.com                       0.00%     12.45MiB / 15.63GiB   0.08%     3.7kB / 5.9kB     0B / 446kB    9
d92652407083   couchdb.peer0.org2.example.com            2.64%     42.88MiB / 15.63GiB   0.27%     42.7kB / 48.1kB   0B / 1.02MB   45
CONTAINER ID   NAME                                      CPU %     MEM USAGE / LIMIT     MEM %     NET I/O           BLOCK I/O     PIDS
e78823771570   dev-peer0.org1.example.com-smallbank-v0   0.00%     9.301MiB / 2GiB       0.45%     4.02kB / 2.5kB    0B / 0B       9
5ca6138db667   dev-peer0.org2.example.com-smallbank-v0   0.00%     9.246MiB / 2GiB       0.45%     3.93kB / 2.31kB   0B / 0B       7
91df6f4bf27d   dev-peer0.org1.example.com-simple-v0      0.00%     9.246MiB / 2GiB       0.45%     4.24kB / 2.38kB   0B / 0B       8
7521e3ac8eec   dev-peer0.org2.example.com-simple-v0      0.00%     9.277MiB / 2GiB       0.45%     4.25kB / 2.43kB   0B / 0B       9
a643e3353de0   dev-peer0.org2.example.com-drm-v0         0.00%     9.238MiB / 2GiB       0.45%     4.71kB / 2.71kB   0B / 0B       8
9a4d724dc6d5   dev-peer0.org1.example.com-drm-v0         0.00%     9.309MiB / 2GiB       0.45%     4.72kB / 2.77kB   0B / 0B       9
1cc739afcf24   dev-peer0.org2.example.com-marbles-v0     3.10%     7.336MiB / 2GiB       0.36%     178kB / 98.2kB    0B / 0B       9
8696ac548f28   dev-peer0.org1.example.com-marbles-v0     3.00%     9.301MiB / 2GiB       0.45%     182kB / 102kB     0B / 0B       9
9b029dc86e8f   peer0.org1.example.com                    15.88%    170.8MiB / 15.63GiB   1.07%     866kB / 1.17MB    0B / 795kB    15
11ca95eb8372   peer0.org2.example.com                    16.49%    165.1MiB / 15.63GiB   1.03%     807kB / 512kB     0B / 795kB    14
bd60e2a54b27   orderer0.example.com                      4.44%     24.94MiB / 15.63GiB   0.16%     428kB / 793kB     0B / 946kB    14
b7229fbfee96   couchdb.peer0.org1.example.com            33.44%    46.45MiB / 15.63GiB   0.29%     128kB / 145kB     0B / 1.81MB   45
3acb6bc9879c   ca.org1.example.com                       0.00%     12.27MiB / 15.63GiB   0.08%     3.69kB / 5.89kB   0B / 446kB    9
c856b14606c6   ca.org2.example.com                       0.00%     12.45MiB / 15.63GiB   0.08%     3.7kB / 5.9kB     0B / 446kB    9
d92652407083   couchdb.peer0.org2.example.com            31.25%    46.83MiB / 15.63GiB   0.29%     124kB / 139kB     0B / 1.75MB   45
CONTAINER ID   NAME                                      CPU %     MEM USAGE / LIMIT     MEM %     NET I/O           BLOCK I/O     PIDS
e78823771570   dev-peer0.org1.example.com-smallbank-v0   0.00%     9.301MiB / 2GiB       0.45%     4.16kB / 2.56kB   0B / 0B       9
5ca6138db667   dev-peer0.org2.example.com-smallbank-v0   0.00%     9.246MiB / 2GiB       0.45%     4.07kB / 2.37kB   0B / 0B       7
91df6f4bf27d   dev-peer0.org1.example.com-simple-v0      0.00%     9.246MiB / 2GiB       0.45%     4.24kB / 2.38kB   0B / 0B       8
7521e3ac8eec   dev-peer0.org2.example.com-simple-v0      0.00%     9.277MiB / 2GiB       0.45%     4.3kB / 2.48kB    0B / 0B       9
a643e3353de0   dev-peer0.org2.example.com-drm-v0         0.00%     9.238MiB / 2GiB       0.45%     4.71kB / 2.71kB   0B / 0B       8
9a4d724dc6d5   dev-peer0.org1.example.com-drm-v0         0.00%     9.309MiB / 2GiB       0.45%     4.77kB / 2.81kB   0B / 0B       9
1cc739afcf24   dev-peer0.org2.example.com-marbles-v0     3.02%     7.402MiB / 2GiB       0.36%     393kB / 214kB     0B / 0B       9
8696ac548f28   dev-peer0.org1.example.com-marbles-v0     3.49%     9.355MiB / 2GiB       0.46%     396kB / 217kB     0B / 0B       9
9b029dc86e8f   peer0.org1.example.com                    15.90%    171.6MiB / 15.63GiB   1.07%     1.63MB / 1.68MB   0B / 1.39MB   15
11ca95eb8372   peer0.org2.example.com                    15.67%    175.9MiB / 15.63GiB   1.10%     1.58MB / 1.03MB   0B / 1.39MB   14
bd60e2a54b27   orderer0.example.com                      5.04%     27.32MiB / 15.63GiB   0.17%     904kB / 1.6MB     0B / 1.78MB   14
b7229fbfee96   couchdb.peer0.org1.example.com            42.55%    47.78MiB / 15.63GiB   0.30%     232kB / 263kB     0B / 2.7MB    45
3acb6bc9879c   ca.org1.example.com                       0.00%     12.27MiB / 15.63GiB   0.08%     3.69kB / 5.89kB   0B / 446kB    9
c856b14606c6   ca.org2.example.com                       0.00%     12.45MiB / 15.63GiB   0.08%     3.7kB / 5.9kB     0B / 446kB    9
d92652407083   couchdb.peer0.org2.example.com            39.22%    47.79MiB / 15.63GiB   0.30%     234kB / 258kB     0B / 2.7MB    45
CONTAINER ID   NAME                                      CPU %     MEM USAGE / LIMIT     MEM %     NET I/O           BLOCK I/O     PIDS
e78823771570   dev-peer0.org1.example.com-smallbank-v0   0.00%     9.301MiB / 2GiB       0.45%     4.16kB / 2.56kB   0B / 0B       9
5ca6138db667   dev-peer0.org2.example.com-smallbank-v0   0.00%     9.246MiB / 2GiB       0.45%     4.07kB / 2.37kB   0B / 0B       7
91df6f4bf27d   dev-peer0.org1.example.com-simple-v0      0.00%     9.246MiB / 2GiB       0.45%     4.28kB / 2.42kB   0B / 0B       8
7521e3ac8eec   dev-peer0.org2.example.com-simple-v0      0.00%     9.277MiB / 2GiB       0.45%     4.3kB / 2.48kB    0B / 0B       9
a643e3353de0   dev-peer0.org2.example.com-drm-v0         0.00%     9.238MiB / 2GiB       0.45%     4.71kB / 2.71kB   0B / 0B       8
9a4d724dc6d5   dev-peer0.org1.example.com-drm-v0         0.00%     9.309MiB / 2GiB       0.45%     4.77kB / 2.81kB   0B / 0B       9
1cc739afcf24   dev-peer0.org2.example.com-marbles-v0     2.36%     7.465MiB / 2GiB       0.36%     596kB / 322kB     0B / 0B       9
8696ac548f28   dev-peer0.org1.example.com-marbles-v0     2.56%     9.41MiB / 2GiB        0.46%     601kB / 326kB     0B / 0B       9
9b029dc86e8f   peer0.org1.example.com                    18.50%    172.2MiB / 15.63GiB   1.08%     2.43MB / 2.19MB   0B / 2.03MB   15
11ca95eb8372   peer0.org2.example.com                    16.79%    176.6MiB / 15.63GiB   1.10%     2.37MB / 1.53MB   0B / 2.03MB   14
bd60e2a54b27   orderer0.example.com                      4.19%     27.91MiB / 15.63GiB   0.17%     1.36MB / 2.48MB   0B / 2.71MB   14
b7229fbfee96   couchdb.peer0.org1.example.com            36.69%    48.55MiB / 15.63GiB   0.30%     342kB / 383kB     0B / 3.65MB   45
3acb6bc9879c   ca.org1.example.com                       0.00%     12.27MiB / 15.63GiB   0.08%     3.69kB / 5.89kB   0B / 446kB    9
c856b14606c6   ca.org2.example.com                       0.00%     12.45MiB / 15.63GiB   0.08%     3.7kB / 5.9kB     0B / 446kB    9
d92652407083   couchdb.peer0.org2.example.com            34.25%    48.43MiB / 15.63GiB   0.30%     313kB / 345kB     0B / 3.35MB   45
CONTAINER ID   NAME                                      CPU %     MEM USAGE / LIMIT     MEM %     NET I/O           BLOCK I/O     PIDS
e78823771570   dev-peer0.org1.example.com-smallbank-v0   0.00%     9.301MiB / 2GiB       0.45%     4.16kB / 2.56kB   0B / 0B       9
5ca6138db667   dev-peer0.org2.example.com-smallbank-v0   0.00%     9.246MiB / 2GiB       0.45%     4.07kB / 2.37kB   0B / 0B       7
91df6f4bf27d   dev-peer0.org1.example.com-simple-v0      0.00%     9.246MiB / 2GiB       0.45%     4.28kB / 2.42kB   0B / 0B       8
7521e3ac8eec   dev-peer0.org2.example.com-simple-v0      0.00%     9.277MiB / 2GiB       0.45%     4.3kB / 2.48kB    0B / 0B       9
a643e3353de0   dev-peer0.org2.example.com-drm-v0         0.00%     9.238MiB / 2GiB       0.45%     4.78kB / 2.78kB   0B / 0B       8
9a4d724dc6d5   dev-peer0.org1.example.com-drm-v0         0.00%     9.309MiB / 2GiB       0.45%     4.77kB / 2.81kB   0B / 0B       9
1cc739afcf24   dev-peer0.org2.example.com-marbles-v0     2.31%     7.473MiB / 2GiB       0.36%     797kB / 427kB     0B / 0B       9
8696ac548f28   dev-peer0.org1.example.com-marbles-v0     2.50%     9.414MiB / 2GiB       0.46%     807kB / 436kB     0B / 0B       9
9b029dc86e8f   peer0.org1.example.com                    15.17%    172.7MiB / 15.63GiB   1.08%     3.18MB / 2.68MB   0B / 2.62MB   15
11ca95eb8372   peer0.org2.example.com                    14.75%    177.1MiB / 15.63GiB   1.11%     3.16MB / 2.03MB   0B / 2.67MB   14
bd60e2a54b27   orderer0.example.com                      4.44%     30.37MiB / 15.63GiB   0.19%     1.81MB / 3.37MB   0B / 3.63MB   14
b7229fbfee96   couchdb.peer0.org1.example.com            35.42%    48.98MiB / 15.63GiB   0.31%     449kB / 499kB     0B / 4.55MB   45
3acb6bc9879c   ca.org1.example.com                       0.00%     12.27MiB / 15.63GiB   0.08%     3.69kB / 5.89kB   0B / 446kB    9
c856b14606c6   ca.org2.example.com                       0.00%     12.45MiB / 15.63GiB   0.08%     3.7kB / 5.9kB     0B / 446kB    9
d92652407083   couchdb.peer0.org2.example.com            32.76%    49.52MiB / 15.63GiB   0.31%     451kB / 496kB     0B / 4.51MB   45
CONTAINER ID   NAME                                      CPU %     MEM USAGE / LIMIT     MEM %     NET I/O           BLOCK I/O     PIDS
e78823771570   dev-peer0.org1.example.com-smallbank-v0   0.00%     9.301MiB / 2GiB       0.45%     4.16kB / 2.56kB   0B / 0B       9
5ca6138db667   dev-peer0.org2.example.com-smallbank-v0   0.00%     9.246MiB / 2GiB       0.45%     4.07kB / 2.37kB   0B / 0B       7
91df6f4bf27d   dev-peer0.org1.example.com-simple-v0      0.00%     9.246MiB / 2GiB       0.45%     4.35kB / 2.48kB   0B / 0B       8
7521e3ac8eec   dev-peer0.org2.example.com-simple-v0      0.00%     9.277MiB / 2GiB       0.45%     4.36kB / 2.54kB   0B / 0B       9
a643e3353de0   dev-peer0.org2.example.com-drm-v0         0.00%     9.238MiB / 2GiB       0.45%     4.78kB / 2.78kB   0B / 0B       8
9a4d724dc6d5   dev-peer0.org1.example.com-drm-v0         0.00%     9.309MiB / 2GiB       0.45%     4.83kB / 2.88kB   0B / 0B       9
1cc739afcf24   dev-peer0.org2.example.com-marbles-v0     2.79%     7.473MiB / 2GiB       0.36%     1.01MB / 543kB    0B / 0B       9
8696ac548f28   dev-peer0.org1.example.com-marbles-v0     2.80%     9.422MiB / 2GiB       0.46%     1.02MB / 551kB    0B / 0B       9
9b029dc86e8f   peer0.org1.example.com                    14.55%    173.1MiB / 15.63GiB   1.08%     4MB / 3.21MB      0B / 3.26MB   15
11ca95eb8372   peer0.org2.example.com                    14.92%    177.3MiB / 15.63GiB   1.11%     3.93MB / 2.55MB   0B / 3.26MB   14
bd60e2a54b27   orderer0.example.com                      4.25%     31MiB / 15.63GiB      0.19%     2.29MB / 4.17MB   0B / 4.46MB   14
b7229fbfee96   couchdb.peer0.org1.example.com            40.58%    49.48MiB / 15.63GiB   0.31%     556kB / 618kB     0B / 5.49MB   45
3acb6bc9879c   ca.org1.example.com                       0.00%     12.27MiB / 15.63GiB   0.08%     3.69kB / 5.89kB   0B / 446kB    9
c856b14606c6   ca.org2.example.com                       0.00%     12.45MiB / 15.63GiB   0.08%     3.7kB / 5.9kB     0B / 446kB    9
d92652407083   couchdb.peer0.org2.example.com            39.04%    50.16MiB / 15.63GiB   0.31%     536kB / 588kB     0B / 5.29MB   45
CONTAINER ID   NAME                                      CPU %     MEM USAGE / LIMIT     MEM %     NET I/O           BLOCK I/O     PIDS
e78823771570   dev-peer0.org1.example.com-smallbank-v0   0.00%     9.301MiB / 2GiB       0.45%     4.3kB / 2.63kB    0B / 0B       9
5ca6138db667   dev-peer0.org2.example.com-smallbank-v0   0.00%     9.246MiB / 2GiB       0.45%     4.2kB / 2.44kB    0B / 0B       7
91df6f4bf27d   dev-peer0.org1.example.com-simple-v0      0.00%     9.246MiB / 2GiB       0.45%     4.35kB / 2.48kB   0B / 0B       8
7521e3ac8eec   dev-peer0.org2.example.com-simple-v0      0.00%     9.277MiB / 2GiB       0.45%     4.47kB / 2.58kB   0B / 0B       9
a643e3353de0   dev-peer0.org2.example.com-drm-v0         0.00%     9.238MiB / 2GiB       0.45%     4.87kB / 2.87kB   0B / 0B       8
9a4d724dc6d5   dev-peer0.org1.example.com-drm-v0         0.00%     9.309MiB / 2GiB       0.45%     4.83kB / 2.88kB   0B / 0B       9
1cc739afcf24   dev-peer0.org2.example.com-marbles-v0     0.00%     7.469MiB / 2GiB       0.36%     1.08MB / 578kB    0B / 0B       9
8696ac548f28   dev-peer0.org1.example.com-marbles-v0     0.00%     9.426MiB / 2GiB       0.46%     1.09MB / 586kB    0B / 0B       9
9b029dc86e8f   peer0.org1.example.com                    2.07%     173.3MiB / 15.63GiB   1.08%     4.29MB / 3.38MB   0B / 3.53MB   15
11ca95eb8372   peer0.org2.example.com                    2.21%     177.6MiB / 15.63GiB   1.11%     4.23MB / 2.72MB   0B / 3.53MB   14
bd60e2a54b27   orderer0.example.com                      0.08%     31.07MiB / 15.63GiB   0.19%     2.43MB / 4.52MB   0B / 4.84MB   14
b7229fbfee96   couchdb.peer0.org1.example.com            3.12%     49.88MiB / 15.63GiB   0.31%     596kB / 662kB     0B / 5.89MB   45
3acb6bc9879c   ca.org1.example.com                       0.00%     12.27MiB / 15.63GiB   0.08%     3.69kB / 5.89kB   0B / 446kB    9
c856b14606c6   ca.org2.example.com                       0.00%     12.45MiB / 15.63GiB   0.08%     3.7kB / 5.9kB     0B / 446kB    9
d92652407083   couchdb.peer0.org2.example.com            3.09%     51.21MiB / 15.63GiB   0.32%     605kB / 662kB     0B / 5.89MB   45
CONTAINER ID   NAME                                      CPU %     MEM USAGE / LIMIT     MEM %     NET I/O           BLOCK I/O     PIDS
e78823771570   dev-peer0.org1.example.com-smallbank-v0   0.00%     9.301MiB / 2GiB       0.45%     4.3kB / 2.63kB    0B / 0B       9
5ca6138db667   dev-peer0.org2.example.com-smallbank-v0   0.00%     9.246MiB / 2GiB       0.45%     4.2kB / 2.44kB    0B / 0B       7
91df6f4bf27d   dev-peer0.org1.example.com-simple-v0      0.00%     9.246MiB / 2GiB       0.45%     4.39kB / 2.53kB   0B / 0B       8
7521e3ac8eec   dev-peer0.org2.example.com-simple-v0      0.00%     9.277MiB / 2GiB       0.45%     4.47kB / 2.58kB   0B / 0B       9
a643e3353de0   dev-peer0.org2.example.com-drm-v0         0.00%     9.238MiB / 2GiB       0.45%     4.87kB / 2.87kB   0B / 0B       8
9a4d724dc6d5   dev-peer0.org1.example.com-drm-v0         0.00%     9.309MiB / 2GiB       0.45%     4.83kB / 2.88kB   0B / 0B       9
1cc739afcf24   dev-peer0.org2.example.com-marbles-v0     0.00%     7.469MiB / 2GiB       0.36%     1.08MB / 578kB    0B / 0B       9
8696ac548f28   dev-peer0.org1.example.com-marbles-v0     0.00%     9.426MiB / 2GiB       0.46%     1.09MB / 586kB    0B / 0B       9
9b029dc86e8f   peer0.org1.example.com                    2.82%     173.3MiB / 15.63GiB   1.08%     4.29MB / 3.38MB   0B / 3.53MB   15
11ca95eb8372   peer0.org2.example.com                    3.73%     177.6MiB / 15.63GiB   1.11%     4.23MB / 2.72MB   0B / 3.53MB   14
bd60e2a54b27   orderer0.example.com                      0.25%     31.07MiB / 15.63GiB   0.19%     2.43MB / 4.52MB   0B / 4.84MB   14
b7229fbfee96   couchdb.peer0.org1.example.com            2.28%     49.89MiB / 15.63GiB   0.31%     596kB / 662kB     0B / 5.89MB   45
3acb6bc9879c   ca.org1.example.com                       0.00%     12.27MiB / 15.63GiB   0.08%     3.69kB / 5.89kB   0B / 446kB    9
c856b14606c6   ca.org2.example.com                       0.00%     12.45MiB / 15.63GiB   0.08%     3.7kB / 5.9kB     0B / 446kB    9
d92652407083   couchdb.peer0.org2.example.com            1.40%     51.21MiB / 15.63GiB   0.32%     605kB / 662kB     0B / 5.89MB   45
CONTAINER ID   NAME                                      CPU %     MEM USAGE / LIMIT     MEM %     NET I/O           BLOCK I/O     PIDS
e78823771570   dev-peer0.org1.example.com-smallbank-v0   0.00%     9.301MiB / 2GiB       0.45%     4.3kB / 2.63kB    0B / 0B       9
5ca6138db667   dev-peer0.org2.example.com-smallbank-v0   0.00%     9.246MiB / 2GiB       0.45%     4.2kB / 2.44kB    0B / 0B       7
91df6f4bf27d   dev-peer0.org1.example.com-simple-v0      0.00%     9.246MiB / 2GiB       0.45%     4.46kB / 2.53kB   0B / 0B       8
7521e3ac8eec   dev-peer0.org2.example.com-simple-v0      0.00%     9.277MiB / 2GiB       0.45%     4.47kB / 2.58kB   0B / 0B       9
a643e3353de0   dev-peer0.org2.example.com-drm-v0         0.00%     9.238MiB / 2GiB       0.45%     4.93kB / 2.93kB   0B / 0B       8
9a4d724dc6d5   dev-peer0.org1.example.com-drm-v0         0.00%     9.309MiB / 2GiB       0.45%     4.83kB / 2.88kB   0B / 0B       9
1cc739afcf24   dev-peer0.org2.example.com-marbles-v0     0.00%     7.469MiB / 2GiB       0.36%     1.08MB / 578kB    0B / 0B       9
8696ac548f28   dev-peer0.org1.example.com-marbles-v0     0.00%     9.426MiB / 2GiB       0.46%     1.09MB / 586kB    0B / 0B       9
9b029dc86e8f   peer0.org1.example.com                    3.29%     173.3MiB / 15.63GiB   1.08%     4.29MB / 3.38MB   0B / 3.53MB   15
11ca95eb8372   peer0.org2.example.com                    3.43%     177.6MiB / 15.63GiB   1.11%     4.23MB / 2.72MB   0B / 3.53MB   14
bd60e2a54b27   orderer0.example.com                      0.09%     31.07MiB / 15.63GiB   0.19%     2.43MB / 4.52MB   0B / 4.84MB   14
b7229fbfee96   couchdb.peer0.org1.example.com            1.38%     49.91MiB / 15.63GiB   0.31%     596kB / 662kB     0B / 5.89MB   45
3acb6bc9879c   ca.org1.example.com                       0.00%     12.27MiB / 15.63GiB   0.08%     3.69kB / 5.89kB   0B / 446kB    9
c856b14606c6   ca.org2.example.com                       0.00%     12.45MiB / 15.63GiB   0.08%     3.7kB / 5.9kB     0B / 446kB    9
d92652407083   couchdb.peer0.org2.example.com            0.89%     51.23MiB / 15.63GiB   0.32%     605kB / 662kB     0B / 5.89MB   45
CONTAINER ID   NAME                                      CPU %     MEM USAGE / LIMIT     MEM %     NET I/O           BLOCK I/O     PIDS
e78823771570   dev-peer0.org1.example.com-smallbank-v0   0.00%     9.301MiB / 2GiB       0.45%     4.36kB / 2.69kB   0B / 0B       9
5ca6138db667   dev-peer0.org2.example.com-smallbank-v0   0.00%     9.246MiB / 2GiB       0.45%     4.27kB / 2.5kB    0B / 0B       7
91df6f4bf27d   dev-peer0.org1.example.com-simple-v0      0.00%     9.246MiB / 2GiB       0.45%     4.53kB / 2.59kB   0B / 0B       8
7521e3ac8eec   dev-peer0.org2.example.com-simple-v0      0.00%     9.277MiB / 2GiB       0.45%     4.54kB / 2.65kB   0B / 0B       9
a643e3353de0   dev-peer0.org2.example.com-drm-v0         0.00%     9.238MiB / 2GiB       0.45%     5kB / 2.93kB      0B / 0B       8
9a4d724dc6d5   dev-peer0.org1.example.com-drm-v0         0.00%     9.309MiB / 2GiB       0.45%     4.9kB / 2.94kB    0B / 0B       9
1cc739afcf24   dev-peer0.org2.example.com-marbles-v0     3.53%     7.484MiB / 2GiB       0.37%     1.2MB / 610kB     0B / 0B       9
8696ac548f28   dev-peer0.org1.example.com-marbles-v0     3.45%     9.434MiB / 2GiB       0.46%     1.21MB / 619kB    0B / 0B       9
9b029dc86e8f   peer0.org1.example.com                    17.20%    173.8MiB / 15.63GiB   1.09%     4.52MB / 4.21MB   0B / 3.53MB   16
11ca95eb8372   peer0.org2.example.com                    18.57%    178.1MiB / 15.63GiB   1.11%     4.45MB / 2.94MB   0B / 3.53MB   14
bd60e2a54b27   orderer0.example.com                      0.13%     31.07MiB / 15.63GiB   0.19%     2.43MB / 4.52MB   0B / 4.84MB   14
b7229fbfee96   couchdb.peer0.org1.example.com            114.37%   106.8MiB / 15.63GiB   0.67%     642kB / 701kB     0B / 6.15MB   45
3acb6bc9879c   ca.org1.example.com                       0.00%     12.27MiB / 15.63GiB   0.08%     3.69kB / 5.89kB   0B / 446kB    9
c856b14606c6   ca.org2.example.com                       0.00%     12.45MiB / 15.63GiB   0.08%     3.7kB / 5.9kB     0B / 446kB    9
d92652407083   couchdb.peer0.org2.example.com            119.50%   79.67MiB / 15.63GiB   0.50%     633kB / 670kB     0B / 5.89MB   45
CONTAINER ID   NAME                                      CPU %     MEM USAGE / LIMIT     MEM %     NET I/O           BLOCK I/O     PIDS
e78823771570   dev-peer0.org1.example.com-smallbank-v0   0.00%     9.301MiB / 2GiB       0.45%     4.36kB / 2.69kB   0B / 0B       9
5ca6138db667   dev-peer0.org2.example.com-smallbank-v0   0.00%     9.246MiB / 2GiB       0.45%     4.31kB / 2.55kB   0B / 0B       7
91df6f4bf27d   dev-peer0.org1.example.com-simple-v0      0.00%     9.246MiB / 2GiB       0.45%     4.57kB / 2.63kB   0B / 0B       8
7521e3ac8eec   dev-peer0.org2.example.com-simple-v0      0.00%     9.277MiB / 2GiB       0.45%     4.54kB / 2.65kB   0B / 0B       9
a643e3353de0   dev-peer0.org2.example.com-drm-v0         0.00%     9.238MiB / 2GiB       0.45%     5kB / 2.93kB      0B / 0B       8
9a4d724dc6d5   dev-peer0.org1.example.com-drm-v0         0.00%     9.309MiB / 2GiB       0.45%     4.94kB / 2.98kB   0B / 0B       9
1cc739afcf24   dev-peer0.org2.example.com-marbles-v0     2.70%     7.508MiB / 2GiB       0.37%     1.32MB / 642kB    0B / 0B       9
8696ac548f28   dev-peer0.org1.example.com-marbles-v0     3.27%     11.48MiB / 2GiB       0.56%     1.38MB / 663kB    0B / 0B       9
9b029dc86e8f   peer0.org1.example.com                    18.81%    174.4MiB / 15.63GiB   1.09%     4.83MB / 4.47MB   0B / 3.53MB   16
11ca95eb8372   peer0.org2.example.com                    26.92%    178.7MiB / 15.63GiB   1.12%     4.72MB / 3.19MB   0B / 3.53MB   15
bd60e2a54b27   orderer0.example.com                      0.14%     31.07MiB / 15.63GiB   0.19%     2.43MB / 4.52MB   0B / 4.84MB   14
b7229fbfee96   couchdb.peer0.org1.example.com            123.79%   186.7MiB / 15.63GiB   1.17%     703kB / 797kB     0B / 6.15MB   45
3acb6bc9879c   ca.org1.example.com                       0.00%     12.27MiB / 15.63GiB   0.08%     3.69kB / 5.89kB   0B / 446kB    9
c856b14606c6   ca.org2.example.com                       0.00%     12.45MiB / 15.63GiB   0.08%     3.7kB / 5.9kB     0B / 446kB    9
d92652407083   couchdb.peer0.org2.example.com            122.00%   165.8MiB / 15.63GiB   1.04%     710kB / 779kB     0B / 6.15MB   45
CONTAINER ID   NAME                                      CPU %     MEM USAGE / LIMIT     MEM %     NET I/O           BLOCK I/O     PIDS
e78823771570   dev-peer0.org1.example.com-smallbank-v0   0.00%     9.301MiB / 2GiB       0.45%     4.36kB / 2.69kB   0B / 0B       9
5ca6138db667   dev-peer0.org2.example.com-smallbank-v0   0.00%     9.246MiB / 2GiB       0.45%     4.31kB / 2.55kB   0B / 0B       7
91df6f4bf27d   dev-peer0.org1.example.com-simple-v0      0.00%     9.246MiB / 2GiB       0.45%     4.57kB / 2.63kB   0B / 0B       8
7521e3ac8eec   dev-peer0.org2.example.com-simple-v0      0.00%     9.277MiB / 2GiB       0.45%     4.54kB / 2.65kB   0B / 0B       9
a643e3353de0   dev-peer0.org2.example.com-drm-v0         0.69%     9.281MiB / 2GiB       0.45%     5.18kB / 3.11kB   0B / 0B       8
9a4d724dc6d5   dev-peer0.org1.example.com-drm-v0         0.00%     9.309MiB / 2GiB       0.45%     5.01kB / 2.98kB   0B / 0B       9
1cc739afcf24   dev-peer0.org2.example.com-marbles-v0     2.77%     9.555MiB / 2GiB       0.47%     1.49MB / 685kB    0B / 0B       9
8696ac548f28   dev-peer0.org1.example.com-marbles-v0     2.70%     11.51MiB / 2GiB       0.56%     1.55MB / 708kB    0B / 0B       9
9b029dc86e8f   peer0.org1.example.com                    26.67%    175.1MiB / 15.63GiB   1.09%     5.16MB / 4.74MB   0B / 3.53MB   16
11ca95eb8372   peer0.org2.example.com                    19.81%    179.3MiB / 15.63GiB   1.12%     5.03MB / 3.47MB   0B / 3.53MB   15
bd60e2a54b27   orderer0.example.com                      0.18%     31.07MiB / 15.63GiB   0.19%     2.43MB / 4.52MB   0B / 4.84MB   14
b7229fbfee96   couchdb.peer0.org1.example.com            114.44%   235.6MiB / 15.63GiB   1.47%     772kB / 918kB     0B / 6.15MB   45
3acb6bc9879c   ca.org1.example.com                       0.00%     12.27MiB / 15.63GiB   0.08%     3.69kB / 5.89kB   0B / 446kB    9
c856b14606c6   ca.org2.example.com                       0.00%     12.45MiB / 15.63GiB   0.08%     3.7kB / 5.9kB     0B / 446kB    9
d92652407083   couchdb.peer0.org2.example.com            114.07%   226.4MiB / 15.63GiB   1.41%     774kB / 859kB     0B / 6.15MB   45
CONTAINER ID   NAME                                      CPU %     MEM USAGE / LIMIT     MEM %     NET I/O           BLOCK I/O     PIDS
